&a / 	I1 /
-3.434	28.4
-3.440	24.7
-3.445	22.3
-3.450	21.6
-3.456	21.8
-3.461	20.6
-3.466	17.7
-3.472	14.4
-3.477	12.1
-3.482	10.9
-3.488	10.8
-3.493	11.9
-3.498	14.2
-3.504	17.4
-3.509	19.8
-3.514	20.6
-3.520	20.6
-3.525	22.2
-3.530	25.0
-3.536	28.1
-3.541	29.0
-3.546	26.5
-3.552	23.3
-3.557	21.6
-3.562	21.1
-3.568	20.4
-3.573	18.2
-3.578	15.0
-3.584	12.5
-3.589	11.0
-3.594	10.9
-3.600	12.0
-3.605	14.2
-3.610	17.0
-3.616	19.5
-3.621	20.7
-3.626	21.1
-3.632	22.7
-3.637	24.9
-3.642	27.2
-3.647	27.7
-3.653	25.4
-3.658	22.6
-3.663	20.9
-3.669	20.1
-3.674	18.9
-3.679	16.6
-3.685	13.7
-3.690	11.7
-3.695	10.9
-3.701	11.5
-3.706	13.2
-3.711	15.4
-3.717	18.1
-3.722	20.1
-3.727	21.3
-3.733	22.6
-3.738	24.1
-3.743	25.6
-3.749	26.5
-3.754	25.0
-3.759	22.5
-3.765	20.4
-3.770	18.9
-3.775	17.8
-3.781	15.8
-3.786	13.3
-3.791	11.3
-3.797	10.8
-3.802	11.6
-3.807	13.1
-3.813	15.0
-3.818	17.4
-3.823	19.6
-3.829	21.2
-3.834	22.4
-3.839	23.0
-3.844	23.9
-3.850	24.3
-3.855	23.2
-3.860	21.3
-3.866	19.3
-3.871	17.8
-3.876	16.3
-3.882	14.4
-3.887	12.2
-3.892	11.1
-3.898	11.5
-3.903	12.4
-3.908	13.5
-3.914	14.7
-3.919	16.6
-3.924	18.9
-3.930	20.8
-3.935	21.5
-3.940	21.9
-3.946	22.4
-3.951	21.9
-3.956	20.4
-3.962	18.3
-3.967	16.7
-3.972	15.2
-3.978	13.6
-3.983	11.9
-3.988	11.1
-3.994	11.5
-3.999	12.5
-4.004	13.6
-4.009	15.1
-4.015	17.3
-4.020	20.0
-4.025	21.6
-4.031	21.6
-4.036	21.2
-4.041	21.0
-4.047	20.0
-4.052	18.5
-4.057	16.7
-4.063	15.3
-4.068	14.1
-4.073	12.4
-4.079	11.0
-4.084	10.7
-4.089	11.2
-4.095	12.3
-4.100	13.5
-4.105	15.2
-4.111	17.6
-4.116	19.9
-4.121	20.7
-4.127	20.7
-4.132	20.9
-4.137	20.7
-4.143	19.3
-4.148	17.3
-4.153	15.2
-4.158	13.6
-4.164	12.1
-4.169	10.9
-4.174	10.5
-4.180	10.9
-4.185	11.7
-4.190	13.0
-4.196	14.9
-4.201	16.5
-4.206	18.0
-4.212	18.4
-4.217	18.9
-4.222	19.2
-4.228	18.8
-4.233	17.3
-4.238	15.5
-4.244	13.9
-4.249	12.4
-4.254	11.1
-4.260	10.0
-4.265	9.6
-4.270	9.9
-4.275	10.9
-4.281	12.2
-4.286	13.9
-4.291	15.3
-4.297	16.2
-4.302	17.1
-4.307	17.9
-4.313	17.7
-4.318	16.4
-4.323	14.7
-4.329	13.2
-4.334	11.9
-4.339	10.7
-4.345	9.5
-4.350	8.8
-4.355	8.5
-4.361	8.9
-4.366	9.9
-4.371	11.1
-4.377	11.9
-4.382	12.6
-4.387	13.8
-4.392	15.3
-4.398	15.7
-4.403	14.6
-4.408	13.2
-4.414	12.3
-4.419	11.5
-4.424	10.3
-4.430	8.9
-4.435	7.8
-4.440	7.2
-4.446	7.3
-4.451	8.5
-4.456	9.7
-4.462	10.3
-4.467	10.6
-4.472	11.4
-4.478	13.0
-4.483	12.9
-4.488	11.5
-4.493	10.2
-4.499	9.4
-4.504	8.9
-4.509	8.1
-4.515	7.2
-4.520	6.3
-4.525	5.8
-4.531	6.0
-4.536	6.9
-4.541	7.8
-4.547	7.8
-4.552	8.1
-4.557	9.3
-4.563	10.6
-4.568	10.5
-4.573	9.4
-4.578	8.6
-4.584	8.2
-4.589	7.6
-4.594	6.5
-4.600	5.4
-4.605	4.7
-4.610	4.6
-4.616	5.2
-4.621	6.0
-4.626	6.5
-4.632	6.6
-4.637	7.3
-4.642	8.4
-4.648	8.9
-4.653	8.2
-4.658	7.4
-4.663	7.1
-4.669	6.8
-4.674	6.0
-4.679	5.0
-4.685	4.2
-4.690	4.2
-4.695	4.4
-4.701	4.7
-4.706	5.1
-4.711	5.2
-4.717	5.9
-4.722	6.7
-4.727	6.7
-4.733	6.4
-4.738	5.9
-4.743	5.7
-4.748	5.5
-4.754	5.0
-4.759	4.3
-4.764	3.8
-4.770	3.5
-4.775	3.7
-4.780	4.1
-4.786	4.4
-4.791	4.8
-4.796	5.1
-4.802	5.3
-4.807	5.4
-4.812	5.4
-4.818	5.0
-4.823	4.6
-4.828	4.3
-4.833	3.9
-4.839	3.5
-4.844	3.1
-4.849	3.0
-4.855	3.0
-4.860	3.0
-4.865	3.2
-4.871	3.5
-4.876	3.6
-4.881	3.7
-4.887	3.7
-4.892	3.7
-4.897	3.5
-4.902	3.4
-4.908	3.0
-4.913	2.8
-4.918	2.5
-4.924	2.3
-4.929	2.2
-4.934	2.2
-4.940	2.2
-4.945	2.2
-4.950	2.2
-4.956	2.2
-4.961	2.1
-4.966	2.1
-4.971	2.0
-4.977	2.0
-4.982	1.9
-4.987	1.8
-4.993	1.7
-4.998	1.6
-5.003	1.5
-5.009	1.4
-5.014	1.3
-5.019	1.3
-5.025	1.2
-5.030	1.2
-5.035	1.2
-5.040	1.2
-5.046	1.2
-5.051	1.2
-5.056	1.1
-5.062	1.1
-5.067	1.1
-5.072	1.0
-5.078	0.9
-5.083	0.9
-5.088	0.8
-5.094	0.8
-5.099	0.8
-5.104	0.8
-5.109	0.8
-5.115	0.8
-5.120	0.8
-5.125	0.8
-5.131	0.7
-5.136	0.7
-5.141	0.7
-5.147	0.7
-5.152	0.6
-5.157	0.6
-5.162	0.5
-5.168	0.5
-5.173	0.5
-5.178	0.5
-5.184	0.5
-5.189	0.5
-5.194	0.5
-5.200	0.5
-5.205	0.5
-5.210	0.5
-5.216	0.4
-5.221	0.4
-5.226	0.4
-5.231	0.4
-5.237	0.4
-5.242	0.4
-5.247	0.4
-5.253	0.4
-5.258	0.4
-5.263	0.4
-5.269	0.4
-5.274	0.4
-5.279	0.4
-5.284	0.4
-5.290	0.4
-5.295	0.4
-5.300	0.4
-5.306	0.4
-5.311	0.4
-5.316	0.4
-5.322	0.4
-5.327	0.4
-5.332	0.3
-5.337	0.3
-5.343	0.3
-5.348	0.3
-5.353	0.3
-5.359	0.3
-5.364	0.3
-5.369	0.3
-5.375	0.3
-5.380	0.3
-5.385	0.3
-5.390	0.3
-5.396	0.3
-5.401	0.3
-5.406	0.3
-5.412	0.3
-5.417	0.3
-5.422	0.3
-5.428	0.3
-5.433	0.3
-5.438	0.2
-5.443	0.2
-5.449	0.2
-5.454	0.2
