&a / 	I1 /
-3.434	26.6
-3.440	24.3
-3.445	22.7
-3.450	20.9
-3.456	17.8
-3.461	14.0
-3.466	10.9
-3.472	8.8
-3.477	7.6
-3.482	6.8
-3.488	6.4
-3.493	6.8
-3.498	7.6
-3.504	9.2
-3.509	12.0
-3.514	15.6
-3.520	18.8
-3.525	21.2
-3.530	23.2
-3.536	25.6
-3.541	26.8
-3.546	25.3
-3.552	23.1
-3.557	21.2
-3.562	18.8
-3.568	15.2
-3.573	11.7
-3.578	9.2
-3.584	7.6
-3.589	6.8
-3.594	6.5
-3.600	6.8
-3.605	7.6
-3.610	9.4
-3.616	12.3
-3.621	15.6
-3.626	18.8
-3.632	21.3
-3.637	23.5
-3.642	25.2
-3.647	25.9
-3.653	24.4
-3.658	22.0
-3.663	19.8
-3.669	17.2
-3.674	13.9
-3.679	10.7
-3.685	8.5
-3.690	7.2
-3.695	6.5
-3.701	6.5
-3.706	7.2
-3.711	8.8
-3.717	11.2
-3.722	14.0
-3.727	17.4
-3.733	20.4
-3.738	22.8
-3.743	24.2
-3.749	24.8
-3.754	23.9
-3.759	21.6
-3.765	19.0
-3.770	16.4
-3.775	13.5
-3.781	10.6
-3.786	8.4
-3.791	6.9
-3.797	6.3
-3.802	6.4
-3.807	7.2
-3.813	8.8
-3.818	11.2
-3.823	14.0
-3.829	17.2
-3.834	20.0
-3.839	21.6
-3.844	22.4
-3.850	22.8
-3.855	21.7
-3.860	19.4
-3.866	17.0
-3.871	14.6
-3.876	11.8
-3.882	9.4
-3.887	7.6
-3.892	6.7
-3.898	6.4
-3.903	6.8
-3.908	8.0
-3.914	9.6
-3.919	11.6
-3.924	14.5
-3.930	17.9
-3.935	20.1
-3.940	20.8
-3.946	21.2
-3.951	20.4
-3.956	18.4
-3.962	16.0
-3.967	13.7
-3.972	11.3
-3.978	9.2
-3.983	7.6
-3.988	6.7
-3.994	6.3
-3.999	6.8
-4.004	8.4
-4.009	10.4
-4.015	12.6
-4.020	15.6
-4.025	18.8
-4.031	20.3
-4.036	20.3
-4.041	19.9
-4.047	18.4
-4.052	16.2
-4.057	14.2
-4.063	12.2
-4.068	10.0
-4.073	8.0
-4.079	6.8
-4.084	6.0
-4.089	6.0
-4.095	7.1
-4.100	8.8
-4.105	10.8
-4.111	13.3
-4.116	16.5
-4.121	18.8
-4.127	19.6
-4.132	19.7
-4.137	19.2
-4.143	17.2
-4.148	14.8
-4.153	12.4
-4.158	10.0
-4.164	8.0
-4.169	6.8
-4.174	6.0
-4.180	6.0
-4.185	6.8
-4.190	8.4
-4.196	10.4
-4.201	12.6
-4.206	14.9
-4.212	16.6
-4.217	17.7
-4.222	18.1
-4.228	17.3
-4.233	15.6
-4.238	13.2
-4.244	11.0
-4.249	9.0
-4.254	7.4
-4.260	6.2
-4.265	5.6
-4.270	5.6
-4.275	6.4
-4.281	7.9
-4.286	9.9
-4.291	12.3
-4.297	14.2
-4.302	15.5
-4.307	16.4
-4.313	16.3
-4.318	15.1
-4.323	13.3
-4.329	11.2
-4.334	9.1
-4.339	7.5
-4.345	6.3
-4.350	5.4
-4.355	5.2
-4.361	5.4
-4.366	6.0
-4.371	7.2
-4.377	8.8
-4.382	10.7
-4.387	12.3
-4.392	13.6
-4.398	14.0
-4.403	13.3
-4.408	12.1
-4.414	10.7
-4.419	8.8
-4.424	7.2
-4.430	5.7
-4.435	4.9
-4.440	4.5
-4.446	4.4
-4.451	4.8
-4.456	6.0
-4.462	7.6
-4.467	8.8
-4.472	9.7
-4.478	11.0
-4.483	11.2
-4.488	10.4
-4.493	9.2
-4.499	8.0
-4.504	6.8
-4.509	5.6
-4.515	4.8
-4.520	4.2
-4.525	3.8
-4.531	3.8
-4.536	4.0
-4.541	4.8
-4.547	5.8
-4.552	6.7
-4.557	7.7
-4.563	8.8
-4.568	9.2
-4.573	8.7
-4.578	7.9
-4.584	6.8
-4.589	5.6
-4.594	4.5
-4.600	3.7
-4.605	3.2
-4.610	2.8
-4.616	2.8
-4.621	3.2
-4.626	4.0
-4.632	5.0
-4.637	5.9
-4.642	6.7
-4.648	7.1
-4.653	7.1
-4.658	6.7
-4.663	5.9
-4.669	5.1
-4.674	4.3
-4.679	3.5
-4.685	2.8
-4.690	2.4
-4.695	2.4
-4.701	2.5
-4.706	3.0
-4.711	3.6
-4.717	4.4
-4.722	5.2
-4.727	5.3
-4.733	5.2
-4.738	4.8
-4.743	4.4
-4.748	4.0
-4.754	3.3
-4.759	2.6
-4.764	2.2
-4.770	2.0
-4.775	2.0
-4.780	2.4
-4.786	2.8
-4.791	3.2
-4.796	3.6
-4.802	4.0
-4.807	4.0
-4.812	4.0
-4.818	4.0
-4.823	3.6
-4.828	3.2
-4.833	2.7
-4.839	2.3
-4.844	1.9
-4.849	1.6
-4.855	1.6
-4.860	1.6
-4.865	1.6
-4.871	2.0
-4.876	2.4
-4.881	2.5
-4.887	2.5
-4.892	2.5
-4.897	2.5
-4.902	2.3
-4.908	2.0
-4.913	1.8
-4.918	1.5
-4.924	1.2
-4.929	1.2
-4.934	1.2
-4.940	1.2
-4.945	1.2
-4.950	1.2
-4.956	1.2
-4.961	1.2
-4.966	1.2
-4.971	1.2
-4.977	1.2
-4.982	1.2
-4.987	1.2
-4.993	1.0
-4.998	0.9
-5.003	0.8
-5.009	0.8
-5.014	0.8
-5.019	0.8
-5.025	0.8
-5.030	0.8
-5.035	0.8
-5.040	0.8
-5.046	0.8
-5.051	0.8
-5.056	0.8
-5.062	0.8
-5.067	0.7
-5.072	0.7
-5.078	0.5
-5.083	0.4
-5.088	0.4
-5.094	0.4
-5.099	0.4
-5.104	0.4
-5.109	0.4
-5.115	0.4
-5.120	0.4
-5.125	0.4
-5.131	0.4
-5.136	0.4
-5.141	0.4
-5.147	0.4
-5.152	0.4
-5.157	0.4
-5.162	0.4
-5.168	0.4
-5.173	0.4
-5.178	0.4
-5.184	0.4
-5.189	0.4
-5.194	0.4
-5.200	0.4
-5.205	0.4
-5.210	0.4
-5.216	0.4
-5.221	0.4
-5.226	0.4
-5.231	0.3
-5.237	0.3
-5.242	0.3
-5.247	0.3
-5.253	0.3
-5.258	0.2
-5.263	0.2
-5.269	0.2
-5.274	0.2
-5.279	0.2
-5.284	0.2
-5.290	0.2
-5.295	0.2
-5.300	0.2
-5.306	0.2
-5.311	0.1
-5.316	0.1
-5.322	0.1
-5.327	0.1
-5.332	0.1
-5.337	0.1
-5.343	0.1
-5.348	0.1
-5.353	0.1
-5.359	0.1
-5.364	0.1
-5.369	0.1
-5.375	0.1
-5.380	0.0
-5.385	0.0
-5.390	0.0
-5.396	0.0
-5.401	0.0
-5.406	0.0
-5.412	0.0
-5.417	0.0
-5.422	0.0
-5.428	0.0
-5.433	0.0
-5.438	0.0
-5.443	0.0
-5.449	0.0
-5.454	0.0
