&a / 	I1 /
-3.434	25.2
-3.440	21.7
-3.445	19.3
-3.450	18.5
-3.456	19.0
-3.461	18.9
-3.466	17.0
-3.472	14.2
-3.477	11.9
-3.482	10.8
-3.488	11.0
-3.493	12.4
-3.498	14.8
-3.504	17.3
-3.509	18.2
-3.514	18.1
-3.520	18.1
-3.525	20.0
-3.530	22.8
-3.536	25.7
-3.541	26.2
-3.546	23.5
-3.552	20.5
-3.557	18.8
-3.562	18.5
-3.568	18.4
-3.573	17.2
-3.578	14.7
-3.584	12.4
-3.589	11.2
-3.594	11.3
-3.600	12.6
-3.605	14.6
-3.610	17.1
-3.616	18.4
-3.621	18.4
-3.626	18.8
-3.632	20.5
-3.637	22.6
-3.642	24.7
-3.647	25.0
-3.653	22.6
-3.658	19.9
-3.663	18.4
-3.669	17.8
-3.674	17.3
-3.679	15.8
-3.685	13.5
-3.690	11.8
-3.695	11.2
-3.701	12.0
-3.706	13.4
-3.711	15.5
-3.717	17.5
-3.722	18.5
-3.727	19.2
-3.733	20.4
-3.738	21.7
-3.743	23.1
-3.749	23.9
-3.754	22.3
-3.759	19.9
-3.765	18.1
-3.770	16.9
-3.775	16.2
-3.781	15.0
-3.786	13.0
-3.791	11.4
-3.797	11.1
-3.802	11.9
-3.807	13.1
-3.813	14.7
-3.818	16.7
-3.823	18.0
-3.829	19.1
-3.834	20.0
-3.839	20.5
-3.844	21.5
-3.850	21.8
-3.855	20.5
-3.860	18.8
-3.866	17.2
-3.871	16.0
-3.876	15.0
-3.882	13.8
-3.887	12.1
-3.892	11.4
-3.898	11.8
-3.903	12.3
-3.908	13.1
-3.914	14.3
-3.919	15.7
-3.924	17.3
-3.930	18.6
-3.935	19.0
-3.940	19.5
-3.946	20.0
-3.951	19.3
-3.956	18.1
-3.962	16.4
-3.967	14.9
-3.972	13.9
-3.978	12.9
-3.983	11.7
-3.988	11.3
-3.994	11.7
-3.999	12.2
-4.004	13.0
-4.009	14.4
-4.015	16.2
-4.020	18.2
-4.025	19.2
-4.031	18.9
-4.036	18.9
-4.041	18.7
-4.047	17.7
-4.052	16.5
-4.057	15.0
-4.063	13.8
-4.068	12.9
-4.073	11.8
-4.079	10.9
-4.084	10.7
-4.089	11.1
-4.095	11.9
-4.100	12.7
-4.105	14.4
-4.111	16.3
-4.116	17.9
-4.121	18.3
-4.127	18.3
-4.132	18.5
-4.137	18.1
-4.143	16.9
-4.148	15.3
-4.153	13.7
-4.158	12.4
-4.164	11.4
-4.169	10.6
-4.174	10.3
-4.180	10.5
-4.185	11.1
-4.190	12.2
-4.196	13.8
-4.201	15.0
-4.206	15.9
-4.212	16.2
-4.217	16.6
-4.222	16.9
-4.228	16.5
-4.233	15.1
-4.238	13.6
-4.244	12.4
-4.249	11.4
-4.254	10.5
-4.260	9.8
-4.265	9.4
-4.270	9.6
-4.275	10.4
-4.281	11.6
-4.286	12.7
-4.291	13.5
-4.297	14.1
-4.302	14.9
-4.307	15.8
-4.313	15.5
-4.318	14.3
-4.323	12.8
-4.329	11.6
-4.334	10.8
-4.339	10.0
-4.345	9.1
-4.350	8.3
-4.355	8.1
-4.361	8.5
-4.366	9.4
-4.371	10.2
-4.377	10.4
-4.382	10.8
-4.387	12.0
-4.392	13.5
-4.398	13.7
-4.403	12.7
-4.408	11.4
-4.414	10.7
-4.419	10.3
-4.424	9.4
-4.430	8.2
-4.435	7.3
-4.440	6.8
-4.446	7.2
-4.451	8.3
-4.456	9.1
-4.462	9.1
-4.467	9.1
-4.472	10.0
-4.478	11.5
-4.483	11.4
-4.488	10.1
-4.493	8.8
-4.499	8.2
-4.504	7.9
-4.509	7.5
-4.515	6.6
-4.520	5.8
-4.525	5.4
-4.531	5.9
-4.536	6.7
-4.541	7.2
-4.547	6.9
-4.552	7.2
-4.557	8.4
-4.563	9.6
-4.568	9.4
-4.573	8.2
-4.578	7.4
-4.584	7.3
-4.589	6.9
-4.594	6.1
-4.600	5.1
-4.605	4.6
-4.610	4.6
-4.616	5.3
-4.621	6.0
-4.626	6.0
-4.632	6.0
-4.637	6.8
-4.642	7.9
-4.648	8.2
-4.653	7.4
-4.658	6.6
-4.663	6.4
-4.669	6.3
-4.674	5.7
-4.679	4.9
-4.685	4.1
-4.690	4.1
-4.695	4.4
-4.701	4.6
-4.706	4.7
-4.711	4.6
-4.717	5.3
-4.722	6.1
-4.727	6.2
-4.733	5.8
-4.738	5.1
-4.743	4.9
-4.748	4.9
-4.754	4.5
-4.759	4.1
-4.764	3.7
-4.770	3.5
-4.775	3.7
-4.780	4.0
-4.786	4.0
-4.791	4.1
-4.796	4.5
-4.802	4.8
-4.807	4.9
-4.812	4.7
-4.818	4.5
-4.823	4.1
-4.828	3.9
-4.833	3.6
-4.839	3.3
-4.844	2.9
-4.849	2.9
-4.855	2.9
-4.860	2.9
-4.865	2.9
-4.871	3.1
-4.876	3.1
-4.881	3.3
-4.887	3.3
-4.892	3.3
-4.897	3.1
-4.902	2.9
-4.908	2.7
-4.913	2.6
-4.918	2.2
-4.924	2.1
-4.929	2.0
-4.934	2.0
-4.940	2.0
-4.945	2.0
-4.950	2.0
-4.956	2.0
-4.961	1.9
-4.966	1.9
-4.971	1.7
-4.977	1.7
-4.982	1.6
-4.987	1.5
-4.993	1.4
-4.998	1.3
-5.003	1.2
-5.009	1.2
-5.014	1.2
-5.019	1.2
-5.025	1.2
-5.030	1.2
-5.035	1.1
-5.040	1.0
-5.046	0.9
-5.051	0.9
-5.056	0.8
-5.062	0.8
-5.067	0.8
-5.072	0.8
-5.078	0.8
-5.083	0.8
-5.088	0.8
-5.094	0.8
-5.099	0.7
-5.104	0.7
-5.109	0.7
-5.115	0.7
-5.120	0.7
-5.125	0.7
-5.131	0.6
-5.136	0.6
-5.141	0.6
-5.147	0.5
-5.152	0.5
-5.157	0.4
-5.162	0.4
-5.168	0.4
-5.173	0.4
-5.178	0.4
-5.184	0.4
-5.189	0.4
-5.194	0.4
-5.200	0.4
-5.205	0.4
-5.210	0.4
-5.216	0.4
-5.221	0.4
-5.226	0.4
-5.231	0.4
-5.237	0.4
-5.242	0.4
-5.247	0.4
-5.253	0.4
-5.258	0.4
-5.263	0.4
-5.269	0.4
-5.274	0.4
-5.279	0.4
-5.284	0.4
-5.290	0.4
-5.295	0.4
-5.300	0.4
-5.306	0.4
-5.311	0.4
-5.316	0.4
-5.322	0.4
-5.327	0.4
-5.332	0.4
-5.337	0.4
-5.343	0.4
-5.348	0.4
-5.353	0.4
-5.359	0.4
-5.364	0.4
-5.369	0.4
-5.375	0.4
-5.380	0.4
-5.385	0.3
-5.390	0.3
-5.396	0.3
-5.401	0.3
-5.406	0.3
-5.412	0.3
-5.417	0.3
-5.422	0.3
-5.428	0.3
-5.433	0.3
-5.438	0.3
-5.443	0.3
-5.449	0.2
-5.454	0.2
