&a / 	I1 /
-3.434	28.8
-3.440	25.6
-3.445	23.3
-3.450	22.6
-3.456	21.8
-3.461	19.3
-3.466	15.7
-3.472	12.6
-3.477	10.5
-3.482	9.3
-3.488	9.1
-3.493	9.6
-3.498	11.3
-3.504	14.0
-3.509	17.4
-3.514	20.2
-3.520	21.1
-3.525	22.3
-3.530	24.7
-3.536	27.6
-3.541	29.0
-3.546	27.1
-3.552	24.3
-3.557	22.6
-3.562	21.6
-3.568	19.8
-3.573	16.6
-3.578	13.3
-3.584	10.9
-3.589	9.5
-3.594	9.2
-3.600	9.8
-3.605	11.4
-3.610	14.0
-3.616	17.2
-3.621	20.0
-3.626	21.5
-3.632	22.9
-3.637	24.9
-3.642	27.0
-3.647	28.0
-3.653	26.2
-3.658	23.5
-3.663	21.6
-3.669	20.2
-3.674	18.2
-3.679	15.1
-3.685	12.2
-3.690	10.2
-3.695	9.2
-3.701	9.5
-3.706	10.7
-3.711	12.9
-3.717	15.7
-3.722	18.7
-3.727	21.0
-3.733	22.8
-3.738	24.3
-3.743	25.6
-3.749	26.7
-3.754	25.7
-3.759	23.3
-3.765	20.9
-3.770	19.0
-3.775	17.3
-3.781	14.5
-3.786	11.8
-3.791	9.8
-3.797	9.0
-3.802	9.5
-3.807	11.0
-3.813	12.9
-3.818	15.3
-3.823	18.1
-3.829	20.6
-3.834	22.4
-3.839	23.3
-3.844	24.1
-3.850	24.5
-3.855	23.7
-3.860	21.7
-3.866	19.4
-3.871	17.7
-3.876	15.6
-3.882	13.1
-3.887	10.8
-3.892	9.5
-3.898	9.4
-3.903	10.2
-3.908	11.4
-3.914	13.0
-3.919	15.0
-3.924	17.8
-3.930	20.6
-3.935	21.8
-3.940	22.1
-3.946	22.6
-3.951	22.2
-3.956	20.7
-3.962	18.4
-3.967	16.4
-3.972	14.5
-3.978	12.5
-3.983	10.5
-3.988	9.3
-3.994	9.3
-3.999	10.3
-4.004	11.9
-4.009	13.6
-4.015	15.9
-4.020	18.9
-4.025	21.4
-4.031	21.8
-4.036	21.4
-4.041	21.2
-4.047	20.3
-4.052	18.6
-4.057	16.6
-4.063	15.0
-4.068	13.2
-4.073	11.3
-4.079	9.6
-4.084	8.8
-4.089	9.2
-4.095	10.5
-4.100	12.1
-4.105	13.9
-4.111	16.3
-4.116	19.2
-4.121	20.8
-4.127	21.0
-4.132	21.1
-4.137	20.9
-4.143	19.4
-4.148	17.2
-4.153	14.9
-4.158	12.8
-4.164	10.9
-4.169	9.4
-4.174	8.6
-4.180	8.9
-4.185	9.9
-4.190	11.4
-4.196	13.4
-4.201	15.4
-4.206	17.3
-4.212	18.4
-4.217	19.2
-4.222	19.5
-4.228	19.0
-4.233	17.5
-4.238	15.5
-4.244	13.5
-4.249	11.7
-4.254	10.0
-4.260	8.8
-4.265	8.1
-4.270	8.4
-4.275	9.3
-4.281	10.8
-4.286	12.8
-4.291	14.7
-4.297	16.0
-4.302	17.0
-4.307	17.9
-4.313	17.8
-4.318	16.6
-4.323	14.9
-4.329	13.2
-4.334	11.4
-4.339	9.9
-4.345	8.5
-4.350	7.7
-4.355	7.4
-4.361	7.6
-4.366	8.4
-4.371	9.9
-4.377	11.2
-4.382	12.4
-4.387	13.6
-4.392	15.1
-4.398	15.7
-4.403	14.8
-4.408	13.5
-4.414	12.4
-4.419	11.2
-4.424	9.6
-4.430	8.0
-4.435	6.9
-4.440	6.4
-4.446	6.4
-4.451	7.0
-4.456	8.5
-4.462	9.7
-4.467	10.3
-4.472	11.2
-4.478	12.5
-4.483	12.8
-4.488	11.6
-4.493	10.4
-4.499	9.6
-4.504	8.6
-4.509	7.6
-4.515	6.5
-4.520	5.7
-4.525	5.0
-4.531	5.0
-4.536	5.7
-4.541	6.8
-4.547	7.6
-4.552	7.9
-4.557	8.9
-4.563	10.1
-4.568	10.3
-4.573	9.5
-4.578	8.7
-4.584	8.2
-4.589	7.2
-4.594	6.0
-4.600	4.9
-4.605	4.4
-4.610	4.0
-4.616	4.0
-4.621	4.9
-4.626	5.9
-4.632	6.4
-4.637	6.9
-4.642	8.0
-4.648	8.5
-4.653	8.1
-4.658	7.6
-4.663	7.1
-4.669	6.6
-4.674	5.5
-4.679	4.6
-4.685	3.8
-4.690	3.5
-4.695	3.6
-4.701	4.0
-4.706	4.4
-4.711	4.8
-4.717	5.6
-4.722	6.4
-4.727	6.4
-4.733	6.3
-4.738	5.9
-4.743	5.6
-4.748	5.2
-4.754	4.7
-4.759	3.9
-4.764	3.3
-4.770	3.0
-4.775	3.1
-4.780	3.5
-4.786	3.9
-4.791	4.3
-4.796	4.7
-4.802	5.0
-4.807	5.2
-4.812	5.2
-4.818	4.8
-4.823	4.4
-4.828	4.0
-4.833	3.6
-4.839	3.2
-4.844	2.8
-4.849	2.6
-4.855	2.6
-4.860	2.6
-4.865	2.8
-4.871	3.2
-4.876	3.3
-4.881	3.5
-4.887	3.5
-4.892	3.5
-4.897	3.3
-4.902	3.2
-4.908	2.8
-4.913	2.5
-4.918	2.1
-4.924	2.0
-4.929	2.0
-4.934	2.0
-4.940	2.0
-4.945	2.0
-4.950	2.0
-4.956	2.0
-4.961	2.0
-4.966	2.0
-4.971	1.9
-4.977	1.9
-4.982	1.7
-4.987	1.6
-4.993	1.5
-4.998	1.3
-5.003	1.2
-5.009	1.2
-5.014	1.2
-5.019	1.2
-5.025	1.2
-5.030	1.2
-5.035	1.2
-5.040	1.2
-5.046	1.2
-5.051	1.1
-5.056	1.1
-5.062	1.1
-5.067	1.0
-5.072	0.9
-5.078	0.8
-5.083	0.8
-5.088	0.8
-5.094	0.8
-5.099	0.8
-5.104	0.8
-5.109	0.7
-5.115	0.7
-5.120	0.7
-5.125	0.7
-5.131	0.7
-5.136	0.7
-5.141	0.7
-5.147	0.7
-5.152	0.5
-5.157	0.4
-5.162	0.4
-5.168	0.4
-5.173	0.4
-5.178	0.4
-5.184	0.4
-5.189	0.4
-5.194	0.4
-5.200	0.4
-5.205	0.4
-5.210	0.4
-5.216	0.4
-5.221	0.4
-5.226	0.4
-5.231	0.4
-5.237	0.4
-5.242	0.4
-5.247	0.4
-5.253	0.4
-5.258	0.4
-5.263	0.4
-5.269	0.4
-5.274	0.4
-5.279	0.4
-5.284	0.4
-5.290	0.4
-5.295	0.4
-5.300	0.4
-5.306	0.4
-5.311	0.4
-5.316	0.4
-5.322	0.4
-5.327	0.4
-5.332	0.4
-5.337	0.4
-5.343	0.4
-5.348	0.4
-5.353	0.4
-5.359	0.4
-5.364	0.4
-5.369	0.4
-5.375	0.4
-5.380	0.4
-5.385	0.3
-5.390	0.3
-5.396	0.3
-5.401	0.3
-5.406	0.3
-5.412	0.3
-5.417	0.3
-5.422	0.3
-5.428	0.3
-5.433	0.3
-5.438	0.3
-5.443	0.3
-5.449	0.2
-5.454	0.2
