&a / 	I1 /
-3.434	14.9
-3.440	13.0
-3.445	11.3
-3.450	10.5
-3.456	11.1
-3.461	12.7
-3.466	15.1
-3.472	16.7
-3.477	17.0
-3.482	16.5
-3.488	16.7
-3.493	18.5
-3.498	20.9
-3.504	22.2
-3.509	21.3
-3.514	18.4
-3.520	16.3
-3.525	15.8
-3.530	16.0
-3.536	15.9
-3.541	14.8
-3.546	12.7
-3.552	10.9
-3.557	10.1
-3.562	10.6
-3.568	12.4
-3.573	15.1
-3.578	16.7
-3.584	16.7
-3.589	15.9
-3.594	16.3
-3.600	18.7
-3.605	22.0
-3.610	23.2
-3.616	20.6
-3.621	17.2
-3.626	15.6
-3.632	15.6
-3.637	15.8
-3.642	15.1
-3.647	13.3
-3.653	11.1
-3.658	9.9
-3.663	9.9
-3.669	11.5
-3.674	14.4
-3.679	16.8
-3.685	16.8
-3.690	15.8
-3.695	15.8
-3.701	18.0
-3.706	21.7
-3.711	23.6
-3.717	20.7
-3.722	17.3
-3.727	15.8
-3.733	15.8
-3.738	16.1
-3.743	15.2
-3.749	12.8
-3.754	10.6
-3.759	9.6
-3.765	10.0
-3.770	12.0
-3.775	15.1
-3.781	16.7
-3.786	16.2
-3.791	15.0
-3.797	15.7
-3.802	18.8
-3.807	22.6
-3.813	21.8
-3.818	18.0
-3.823	15.8
-3.829	15.6
-3.834	16.1
-3.839	15.5
-3.844	13.1
-3.850	10.7
-3.855	9.4
-3.860	9.5
-3.866	11.3
-3.871	14.7
-3.876	16.6
-3.882	16.2
-3.887	15.1
-3.892	15.9
-3.898	19.3
-3.903	23.4
-3.908	22.0
-3.914	17.8
-3.919	15.1
-3.924	14.5
-3.930	15.1
-3.935	14.6
-3.940	12.2
-3.946	9.9
-3.951	8.8
-3.956	9.3
-3.962	11.6
-3.967	14.7
-3.972	15.8
-3.978	15.0
-3.983	14.5
-3.988	16.7
-3.994	21.4
-3.999	23.4
-4.004	19.8
-4.009	16.3
-4.015	15.1
-4.020	15.9
-4.025	16.0
-4.031	13.6
-4.036	10.9
-4.041	9.2
-4.047	8.9
-4.052	10.5
-4.057	13.6
-4.063	15.3
-4.068	14.9
-4.073	14.2
-4.079	16.0
-4.084	20.3
-4.089	22.1
-4.095	18.8
-4.100	15.6
-4.105	14.8
-4.111	15.5
-4.116	15.5
-4.121	13.1
-4.127	10.6
-4.132	9.1
-4.137	9.3
-4.143	11.5
-4.148	14.4
-4.153	15.2
-4.158	14.3
-4.164	13.9
-4.169	16.4
-4.174	21.3
-4.180	21.7
-4.185	17.9
-4.190	15.3
-4.196	15.0
-4.201	15.9
-4.206	14.6
-4.212	11.8
-4.217	9.5
-4.222	8.7
-4.228	9.9
-4.233	12.6
-4.238	14.2
-4.244	13.8
-4.249	13.0
-4.254	14.8
-4.260	19.2
-4.265	21.2
-4.270	18.2
-4.275	15.3
-4.281	14.6
-4.286	15.3
-4.291	14.5
-4.297	12.0
-4.302	9.7
-4.307	8.7
-4.313	9.6
-4.318	12.0
-4.323	13.7
-4.329	13.3
-4.334	12.4
-4.339	13.7
-4.345	17.9
-4.350	20.0
-4.355	17.4
-4.361	14.7
-4.366	14.2
-4.371	14.2
-4.377	12.8
-4.382	10.4
-4.387	8.6
-4.392	8.2
-4.398	9.4
-4.403	11.5
-4.408	12.7
-4.414	12.3
-4.419	12.4
-4.424	14.6
-4.430	17.8
-4.435	17.6
-4.440	14.9
-4.446	13.4
-4.451	13.6
-4.456	13.6
-4.462	11.8
-4.467	9.6
-4.472	8.3
-4.478	8.5
-4.483	9.9
-4.488	11.1
-4.493	10.9
-4.499	10.5
-4.504	11.3
-4.509	14.1
-4.515	15.8
-4.520	14.3
-4.525	12.6
-4.531	12.3
-4.536	12.3
-4.541	11.1
-4.547	9.1
-4.552	7.7
-4.557	7.5
-4.563	8.6
-4.568	9.9
-4.573	10.5
-4.578	10.3
-4.584	10.7
-4.589	12.3
-4.594	13.4
-4.600	12.4
-4.605	11.2
-4.610	10.8
-4.616	10.6
-4.621	9.4
-4.626	7.9
-4.632	6.9
-4.637	6.9
-4.642	7.7
-4.648	8.8
-4.653	9.2
-4.658	9.3
-4.663	10.0
-4.669	11.4
-4.674	11.7
-4.679	10.7
-4.685	9.7
-4.690	9.3
-4.695	8.9
-4.701	7.6
-4.706	6.3
-4.711	5.5
-4.717	5.6
-4.722	6.6
-4.727	7.2
-4.733	7.2
-4.738	7.2
-4.743	8.1
-4.748	9.2
-4.754	9.2
-4.759	8.3
-4.764	7.7
-4.770	7.3
-4.775	6.8
-4.780	5.9
-4.786	5.1
-4.791	4.8
-4.796	5.2
-4.802	5.8
-4.807	6.2
-4.812	6.2
-4.818	6.6
-4.823	7.1
-4.828	7.2
-4.833	6.8
-4.839	6.4
-4.844	6.1
-4.849	5.6
-4.855	4.9
-4.860	4.5
-4.865	4.1
-4.871	4.2
-4.876	4.6
-4.881	4.9
-4.887	4.9
-4.892	5.2
-4.897	5.6
-4.902	5.6
-4.908	5.3
-4.913	4.9
-4.918	4.6
-4.924	4.3
-4.929	3.9
-4.934	3.5
-4.940	3.4
-4.945	3.5
-4.950	3.7
-4.956	3.9
-4.961	4.0
-4.966	4.0
-4.971	4.1
-4.977	4.1
-4.982	4.1
-4.987	3.9
-4.993	3.7
-4.998	3.4
-5.003	3.1
-5.009	2.9
-5.014	2.8
-5.019	2.9
-5.025	2.9
-5.030	3.0
-5.035	3.0
-5.040	3.0
-5.046	3.0
-5.051	3.0
-5.056	3.0
-5.062	3.0
-5.067	2.8
-5.072	2.5
-5.078	2.3
-5.083	2.2
-5.088	2.2
-5.094	2.2
-5.099	2.2
-5.104	2.2
-5.109	2.2
-5.115	2.2
-5.120	2.2
-5.125	2.1
-5.131	2.0
-5.136	1.9
-5.141	1.8
-5.147	1.7
-5.152	1.6
-5.157	1.5
-5.162	1.5
-5.168	1.5
-5.173	1.5
-5.178	1.5
-5.184	1.5
-5.189	1.5
-5.194	1.5
-5.200	1.4
-5.205	1.4
-5.210	1.4
-5.216	1.2
-5.221	1.2
-5.226	1.1
-5.231	1.1
-5.237	1.1
-5.242	1.1
-5.247	1.1
-5.253	1.1
-5.258	1.1
-5.263	1.1
-5.269	1.0
-5.274	1.0
-5.279	0.9
-5.284	0.9
-5.290	0.8
-5.295	0.8
-5.300	0.8
-5.306	0.8
-5.311	0.8
-5.316	0.8
-5.322	0.8
-5.327	0.7
-5.332	0.7
-5.337	0.7
-5.343	0.7
-5.348	0.7
-5.353	0.7
-5.359	0.7
-5.364	0.7
-5.369	0.7
-5.375	0.7
-5.380	0.7
-5.385	0.7
-5.390	0.7
-5.396	0.7
-5.401	0.7
-5.406	0.7
-5.412	0.7
-5.417	0.7
-5.422	0.7
-5.428	0.7
-5.433	0.7
-5.438	0.7
-5.443	0.7
-5.449	0.7
-5.454	0.7
