&a / °	I1 / %
-3.434	13.0
-3.440	11.1
-3.445	9.5
-3.450	8.9
-3.456	9.3
-3.461	10.6
-3.466	12.9
-3.472	15.1
-3.477	16.0
-3.482	15.9
-3.488	15.9
-3.493	17.3
-3.498	19.3
-3.504	20.6
-3.509	20.0
-3.514	17.4
-3.520	15.5
-3.525	15.0
-3.530	15.0
-3.536	14.6
-3.541	13.1
-3.546	10.9
-3.552	9.3
-3.557	8.5
-3.562	8.9
-3.568	10.4
-3.573	12.9
-3.578	15.2
-3.584	15.9
-3.589	15.4
-3.594	15.6
-3.600	17.4
-3.605	20.4
-3.610	21.8
-3.616	19.6
-3.621	16.5
-3.626	15.1
-3.632	14.8
-3.637	14.8
-3.642	13.7
-3.647	11.7
-3.653	9.5
-3.658	8.4
-3.663	8.3
-3.669	9.5
-3.674	12.0
-3.679	14.8
-3.685	15.9
-3.690	15.4
-3.695	15.1
-3.701	16.8
-3.706	20.2
-3.711	22.2
-3.717	19.8
-3.722	16.6
-3.727	15.2
-3.733	15.2
-3.738	15.1
-3.743	13.6
-3.749	11.0
-3.754	9.0
-3.759	8.2
-3.765	8.3
-3.770	9.8
-3.775	12.8
-3.781	15.2
-3.786	15.5
-3.791	14.6
-3.797	14.9
-3.802	17.6
-3.807	21.2
-3.813	20.8
-3.818	17.3
-3.823	15.3
-3.829	15.1
-3.834	15.2
-3.839	14.0
-3.844	11.4
-3.850	9.1
-3.855	7.9
-3.860	7.9
-3.866	9.2
-3.871	12.3
-3.876	15.1
-3.882	15.5
-3.887	14.7
-3.892	15.1
-3.898	18.1
-3.903	22.0
-3.908	20.9
-3.914	17.0
-3.919	14.5
-3.924	14.1
-3.930	14.3
-3.935	13.1
-3.940	10.5
-3.946	8.5
-3.951	7.5
-3.956	7.7
-3.962	9.4
-3.967	12.6
-3.972	14.6
-3.978	14.6
-3.983	14.0
-3.988	15.7
-3.994	20.0
-3.999	22.2
-4.004	19.0
-4.009	15.7
-4.015	14.7
-4.020	15.3
-4.025	14.7
-4.031	12.0
-4.036	9.3
-4.041	7.7
-4.047	7.3
-4.052	8.5
-4.057	11.4
-4.063	14.0
-4.068	14.4
-4.073	13.8
-4.079	15.0
-4.084	18.9
-4.089	20.9
-4.095	18.0
-4.100	15.1
-4.105	14.3
-4.111	15.0
-4.116	14.1
-4.121	11.5
-4.127	9.1
-4.132	7.8
-4.137	7.8
-4.143	9.4
-4.148	12.4
-4.153	14.1
-4.158	13.8
-4.164	13.4
-4.169	15.5
-4.174	20.0
-4.180	20.7
-4.185	17.2
-4.190	14.8
-4.196	14.7
-4.201	15.1
-4.206	13.1
-4.212	10.2
-4.217	8.1
-4.222	7.3
-4.228	8.1
-4.233	10.5
-4.238	12.7
-4.244	13.1
-4.249	12.5
-4.254	13.9
-4.260	17.9
-4.265	20.0
-4.270	17.3
-4.275	14.7
-4.281	14.2
-4.286	14.6
-4.291	13.2
-4.297	10.4
-4.302	8.4
-4.307	7.4
-4.313	7.9
-4.318	10.1
-4.323	12.2
-4.329	12.6
-4.334	11.8
-4.339	12.9
-4.345	16.7
-4.350	18.8
-4.355	16.6
-4.361	14.2
-4.366	13.8
-4.371	13.4
-4.377	11.6
-4.382	9.2
-4.387	7.4
-4.392	6.9
-4.398	7.7
-4.403	9.8
-4.408	11.5
-4.414	11.7
-4.419	11.7
-4.424	13.7
-4.430	16.5
-4.435	16.6
-4.440	14.3
-4.446	12.9
-4.451	13.0
-4.456	12.5
-4.462	10.4
-4.467	8.3
-4.472	7.1
-4.478	7.1
-4.483	8.3
-4.488	9.8
-4.493	10.1
-4.499	9.9
-4.504	10.6
-4.509	13.1
-4.515	14.8
-4.520	13.6
-4.525	12.0
-4.531	11.7
-4.536	11.3
-4.541	9.7
-4.547	7.8
-4.552	6.5
-4.557	6.3
-4.563	7.1
-4.568	8.6
-4.573	9.6
-4.578	9.7
-4.584	10.0
-4.589	11.5
-4.594	12.6
-4.600	11.8
-4.605	10.6
-4.610	10.2
-4.616	9.8
-4.621	8.4
-4.626	6.8
-4.632	5.8
-4.637	5.7
-4.642	6.4
-4.648	7.6
-4.653	8.4
-4.658	8.7
-4.663	9.3
-4.669	10.5
-4.674	10.9
-4.679	10.1
-4.685	9.2
-4.690	8.8
-4.695	8.0
-4.701	6.7
-4.706	5.5
-4.711	4.7
-4.717	4.7
-4.722	5.5
-4.727	6.3
-4.733	6.4
-4.738	6.5
-4.743	7.3
-4.748	8.3
-4.754	8.4
-4.759	7.6
-4.764	7.2
-4.770	6.8
-4.775	6.0
-4.780	5.1
-4.786	4.4
-4.791	4.1
-4.796	4.4
-4.802	4.9
-4.807	5.3
-4.812	5.5
-4.818	5.9
-4.823	6.4
-4.828	6.4
-4.833	6.1
-4.839	5.7
-4.844	5.4
-4.849	4.8
-4.855	4.2
-4.860	3.8
-4.865	3.4
-4.871	3.5
-4.876	3.9
-4.881	4.2
-4.887	4.4
-4.892	4.6
-4.897	4.9
-4.902	5.0
-4.908	4.7
-4.913	4.4
-4.918	4.1
-4.924	3.7
-4.929	3.3
-4.934	3.0
-4.940	2.8
-4.945	2.8
-4.950	3.1
-4.956	3.4
-4.961	3.5
-4.966	3.5
-4.971	3.6
-4.977	3.6
-4.982	3.6
-4.987	3.4
-4.993	3.2
-4.998	2.9
-5.003	2.6
-5.009	2.3
-5.014	2.2
-5.019	2.2
-5.025	2.3
-5.030	2.5
-5.035	2.5
-5.040	2.5
-5.046	2.6
-5.051	2.6
-5.056	2.5
-5.062	2.5
-5.067	2.2
-5.072	2.1
-5.078	1.9
-5.083	1.8
-5.088	1.7
-5.094	1.7
-5.099	1.7
-5.104	1.7
-5.109	1.7
-5.115	1.7
-5.120	1.7
-5.125	1.7
-5.131	1.6
-5.136	1.5
-5.141	1.3
-5.147	1.3
-5.152	1.2
-5.157	1.2
-5.162	1.2
-5.168	1.2
-5.173	1.2
-5.178	1.2
-5.184	1.1
-5.189	1.1
-5.194	1.1
-5.200	1.1
-5.205	1.0
-5.210	1.0
-5.216	0.9
-5.221	0.8
-5.226	0.8
-5.231	0.8
-5.237	0.8
-5.242	0.8
-5.247	0.8
-5.253	0.8
-5.258	0.8
-5.263	0.7
-5.269	0.7
-5.274	0.7
-5.279	0.6
-5.284	0.6
-5.290	0.5
-5.295	0.5
-5.300	0.5
-5.306	0.5
-5.311	0.5
-5.316	0.5
-5.322	0.5
-5.327	0.4
-5.332	0.4
-5.337	0.4
-5.343	0.4
-5.348	0.4
-5.353	0.4
-5.359	0.4
-5.364	0.4
-5.369	0.4
-5.375	0.4
-5.380	0.4
-5.385	0.4
-5.390	0.4
-5.396	0.4
-5.401	0.4
-5.406	0.4
-5.412	0.4
-5.417	0.4
-5.422	0.4
-5.428	0.4
-5.433	0.4
-5.438	0.4
-5.443	0.4
-5.449	0.4
-5.454	0.4
