&a / °	I1 / %
-3.429	16.6
-3.434	15.2
-3.440	13.3
-3.445	11.7
-3.450	11.4
-3.456	12.5
-3.461	14.5
-3.466	16.7
-3.472	17.5
-3.477	17.1
-3.482	16.6
-3.488	17.5
-3.493	19.8
-3.498	22.3
-3.504	23.0
-3.509	21.0
-3.514	17.9
-3.520	16.3
-3.525	16.1
-3.530	16.4
-3.536	16.3
-3.541	15.1
-3.546	12.9
-3.552	11.3
-3.557	10.9
-3.562	12.0
-3.568	14.3
-3.573	16.7
-3.578	17.4
-3.584	16.6
-3.589	16.1
-3.594	17.2
-3.600	20.2
-3.605	23.4
-3.610	23.5
-3.616	20.1
-3.621	16.9
-3.626	15.8
-3.632	15.9
-3.637	16.1
-3.642	15.3
-3.647	13.4
-3.653	11.4
-3.658	10.6
-3.663	11.1
-3.669	13.3
-3.674	16.2
-3.679	17.4
-3.685	16.7
-3.690	15.8
-3.695	16.5
-3.701	19.5
-3.706	23.2
-3.711	23.6
-3.717	19.9
-3.722	16.9
-3.727	15.8
-3.733	16.2
-3.738	16.5
-3.743	15.3
-3.749	12.9
-3.754	11.0
-3.759	10.3
-3.765	11.3
-3.770	13.9
-3.775	16.6
-3.781	17.0
-3.786	15.8
-3.791	15.1
-3.797	16.7
-3.802	20.5
-3.807	23.4
-3.813	21.1
-3.818	17.4
-3.823	15.7
-3.829	15.9
-3.834	16.5
-3.839	15.7
-3.844	13.2
-3.850	10.9
-3.855	9.9
-3.860	10.6
-3.866	13.3
-3.871	16.3
-3.876	17.1
-3.882	15.9
-3.887	15.1
-3.892	16.9
-3.898	21.2
-3.903	24.1
-3.908	21.1
-3.914	17.1
-3.919	14.9
-3.924	14.8
-3.930	15.5
-3.935	14.6
-3.940	12.2
-3.946	10.2
-3.951	9.5
-3.956	10.6
-3.962	13.5
-3.967	16.0
-3.972	15.9
-3.978	14.7
-3.983	14.9
-3.988	18.2
-3.994	23.1
-3.999	23.1
-4.004	18.9
-4.009	15.9
-4.015	15.4
-4.020	16.3
-4.025	16.2
-4.031	13.7
-4.036	11.0
-4.041	9.7
-4.047	10.0
-4.052	12.3
-4.057	14.9
-4.063	15.6
-4.068	14.6
-4.073	14.6
-4.079	17.5
-4.084	22.0
-4.089	22.0
-4.095	18.1
-4.100	15.3
-4.105	14.9
-4.111	15.9
-4.116	15.5
-4.121	13.0
-4.127	10.7
-4.132	9.7
-4.137	10.6
-4.143	13.3
-4.148	15.6
-4.153	15.4
-4.158	14.1
-4.164	14.5
-4.169	18.3
-4.174	22.7
-4.180	21.2
-4.185	17.2
-4.190	15.1
-4.196	15.4
-4.201	16.2
-4.206	14.6
-4.212	11.7
-4.217	9.7
-4.222	9.6
-4.228	11.5
-4.233	14.1
-4.238	14.8
-4.244	13.7
-4.249	13.3
-4.254	16.2
-4.260	20.8
-4.265	21.1
-4.270	17.5
-4.275	15.0
-4.281	14.9
-4.286	15.7
-4.291	14.6
-4.297	12.0
-4.302	9.9
-4.307	9.5
-4.313	11.0
-4.318	13.4
-4.323	14.3
-4.329	13.3
-4.334	12.7
-4.339	15.0
-4.345	19.3
-4.350	20.0
-4.355	16.8
-4.361	14.6
-4.366	14.5
-4.371	14.5
-4.377	12.9
-4.382	10.5
-4.387	8.9
-4.392	8.9
-4.398	10.7
-4.403	12.8
-4.408	13.2
-4.414	12.4
-4.419	13.0
-4.424	16.1
-4.430	18.8
-4.435	17.4
-4.440	14.6
-4.446	13.5
-4.451	14.0
-4.456	13.7
-4.462	11.7
-4.467	9.7
-4.472	8.8
-4.478	9.5
-4.483	11.1
-4.488	11.9
-4.493	11.2
-4.499	10.8
-4.504	12.2
-4.509	15.2
-4.515	16.0
-4.520	14.0
-4.525	12.6
-4.531	12.6
-4.536	12.5
-4.541	11.1
-4.547	9.2
-4.552	8.1
-4.557	8.3
-4.563	9.6
-4.568	10.7
-4.573	10.8
-4.578	10.6
-4.584	11.5
-4.589	13.2
-4.594	13.7
-4.600	12.3
-4.605	11.1
-4.610	11.1
-4.616	10.8
-4.621	9.6
-4.626	8.1
-4.632	7.3
-4.637	7.6
-4.642	8.6
-4.648	9.4
-4.653	9.5
-4.658	9.6
-4.663	10.7
-4.669	12.0
-4.674	11.9
-4.679	10.7
-4.685	9.8
-4.690	9.6
-4.695	9.0
-4.701	7.7
-4.706	6.5
-4.711	6.0
-4.717	6.3
-4.722	7.4
-4.727	7.8
-4.733	7.5
-4.738	7.6
-4.743	8.6
-4.748	9.5
-4.754	9.2
-4.759	8.4
-4.764	7.9
-4.770	7.5
-4.775	6.9
-4.780	6.0
-4.786	5.4
-4.791	5.3
-4.796	5.8
-4.802	6.3
-4.807	6.4
-4.812	6.5
-4.818	7.0
-4.823	7.5
-4.828	7.5
-4.833	6.9
-4.839	6.5
-4.844	6.2
-4.849	5.7
-4.855	5.0
-4.860	4.6
-4.865	4.3
-4.871	4.6
-4.876	4.9
-4.881	5.1
-4.887	5.2
-4.892	5.5
-4.897	5.9
-4.902	5.8
-4.908	5.5
-4.913	5.1
-4.918	4.8
-4.924	4.4
-4.929	4.0
-4.934	3.7
-4.940	3.7
-4.945	3.8
-4.950	4.0
-4.956	4.1
-4.961	4.1
-4.966	4.2
-4.971	4.2
-4.977	4.2
-4.982	4.1
-4.987	4.0
-4.993	3.7
-4.998	3.5
-5.003	3.1
-5.009	3.0
-5.014	3.0
-5.019	3.0
-5.025	3.1
-5.030	3.1
-5.035	3.1
-5.040	3.2
-5.046	3.2
-5.051	3.2
-5.056	3.2
-5.062	3.1
-5.067	2.9
-5.072	2.7
-5.078	2.4
-5.083	2.4
-5.088	2.3
-5.094	2.3
-5.099	2.3
-5.104	2.3
-5.109	2.3
-5.115	2.3
-5.120	2.2
-5.125	2.2
-5.131	2.1
-5.136	2.0
-5.141	1.9
-5.147	1.8
-5.152	1.7
-5.157	1.7
-5.162	1.7
-5.168	1.7
-5.173	1.6
-5.178	1.6
-5.184	1.5
-5.189	1.5
-5.194	1.5
-5.200	1.5
-5.205	1.4
-5.210	1.4
-5.216	1.3
-5.221	1.3
-5.226	1.2
-5.231	1.2
-5.237	1.2
-5.242	1.2
-5.247	1.1
-5.253	1.1
-5.258	1.0
-5.263	1.0
-5.269	1.0
-5.274	1.0
-5.279	1.0
-5.284	1.0
-5.290	0.9
-5.295	0.9
-5.300	0.9
-5.306	0.9
-5.311	0.9
-5.316	0.9
-5.322	0.9
-5.327	0.9
-5.332	0.8
-5.337	0.8
-5.343	0.8
-5.348	0.8
-5.353	0.8
-5.359	0.8
-5.364	0.8
-5.369	0.8
-5.375	0.8
-5.380	0.8
-5.385	0.8
-5.390	0.8
-5.396	0.8
-5.401	0.8
-5.406	0.7
-5.412	0.7
-5.417	0.7
-5.422	0.7
-5.428	0.7
-5.433	0.7
-5.438	0.7
-5.443	0.7
-5.449	0.7
-5.454	0.7
