&a / °	I1 / %
-3.429	15.1
-3.434	12.7
-3.440	10.4
-3.445	9.0
-3.450	8.5
-3.456	8.9
-3.461	10.0
-3.466	12.0
-3.472	14.9
-3.477	17.4
-3.482	18.6
-3.488	19.0
-3.493	20.1
-3.498	21.9
-3.504	23.0
-3.509	22.5
-3.514	20.0
-3.520	18.2
-3.525	17.5
-3.530	16.8
-3.536	15.3
-3.541	12.8
-3.546	10.3
-3.552	8.8
-3.557	8.2
-3.562	8.5
-3.568	9.6
-3.573	11.8
-3.578	14.8
-3.584	17.3
-3.589	18.1
-3.594	18.5
-3.600	20.0
-3.605	22.8
-3.610	24.3
-3.616	22.4
-3.621	19.4
-3.626	17.9
-3.632	17.3
-3.637	16.2
-3.642	13.8
-3.647	11.1
-3.653	9.1
-3.658	8.1
-3.663	8.0
-3.669	8.8
-3.674	10.8
-3.679	14.1
-3.685	17.1
-3.690	18.1
-3.695	18.1
-3.701	19.4
-3.706	22.6
-3.711	24.9
-3.717	22.8
-3.722	19.6
-3.727	18.3
-3.733	17.9
-3.738	16.5
-3.743	13.5
-3.749	10.6
-3.754	8.7
-3.759	7.9
-3.765	7.9
-3.770	8.9
-3.775	11.4
-3.781	15.0
-3.786	17.4
-3.791	17.5
-3.797	17.6
-3.802	19.9
-3.807	23.6
-3.813	23.7
-3.818	20.4
-3.823	18.4
-3.829	18.1
-3.834	17.2
-3.839	14.4
-3.844	11.1
-3.850	8.9
-3.855	7.7
-3.860	7.6
-3.866	8.4
-3.871	10.8
-3.876	14.5
-3.882	17.3
-3.887	17.7
-3.892	17.8
-3.898	20.4
-3.903	24.5
-3.908	24.1
-3.914	20.2
-3.919	17.6
-3.924	16.9
-3.930	15.9
-3.935	13.1
-3.940	10.1
-3.946	8.2
-3.951	7.3
-3.956	7.3
-3.962	8.4
-3.967	11.2
-3.972	14.9
-3.978	16.9
-3.983	17.0
-3.988	18.2
-3.994	22.3
-3.999	25.1
-4.004	22.2
-4.009	18.9
-4.015	18.0
-4.020	17.8
-4.025	15.3
-4.031	11.8
-4.036	9.1
-4.041	7.7
-4.047	7.1
-4.052	7.6
-4.057	10.0
-4.063	13.8
-4.068	16.5
-4.073	16.8
-4.079	17.6
-4.084	21.2
-4.089	23.7
-4.095	21.1
-4.100	18.1
-4.105	17.4
-4.111	17.3
-4.116	14.7
-4.121	11.3
-4.127	8.9
-4.132	7.6
-4.137	7.3
-4.143	8.3
-4.148	11.0
-4.153	14.5
-4.158	16.0
-4.164	16.0
-4.169	17.6
-4.174	22.2
-4.180	23.8
-4.185	20.4
-4.190	18.0
-4.196	17.8
-4.201	16.8
-4.206	13.4
-4.212	10.2
-4.217	8.1
-4.222	7.3
-4.228	7.4
-4.233	9.2
-4.238	12.2
-4.244	14.5
-4.249	14.9
-4.254	16.0
-4.260	19.8
-4.265	22.7
-4.270	20.4
-4.275	17.7
-4.281	17.3
-4.286	16.7
-4.291	13.7
-4.297	10.4
-4.302	8.3
-4.307	7.2
-4.313	7.2
-4.318	8.8
-4.323	11.7
-4.329	13.7
-4.334	14.0
-4.339	14.9
-4.345	18.6
-4.350	21.5
-4.355	19.5
-4.361	17.1
-4.366	16.6
-4.371	15.2
-4.377	12.2
-4.382	9.3
-4.387	7.4
-4.392	6.6
-4.398	7.0
-4.403	8.9
-4.408	11.6
-4.414	13.4
-4.419	13.8
-4.424	15.5
-4.430	18.7
-4.435	19.4
-4.440	17.1
-4.446	15.8
-4.451	15.4
-4.456	13.6
-4.462	10.7
-4.467	8.3
-4.472	7.1
-4.478	6.8
-4.483	7.6
-4.488	9.5
-4.493	11.0
-4.499	11.5
-4.504	12.2
-4.509	14.8
-4.515	17.1
-4.520	16.3
-4.525	14.7
-4.531	14.1
-4.536	12.8
-4.541	10.4
-4.547	8.0
-4.552	6.6
-4.557	6.1
-4.563	6.7
-4.568	8.3
-4.573	10.3
-4.578	11.2
-4.584	11.7
-4.589	13.2
-4.594	14.7
-4.600	14.1
-4.605	12.9
-4.610	12.3
-4.616	11.1
-4.621	9.0
-4.626	7.2
-4.632	6.0
-4.637	5.6
-4.642	6.0
-4.648	7.5
-4.653	9.0
-4.658	9.9
-4.663	10.7
-4.669	12.2
-4.674	12.9
-4.679	12.1
-4.685	11.2
-4.690	10.4
-4.695	9.1
-4.701	7.3
-4.706	5.8
-4.711	5.0
-4.717	4.7
-4.722	5.5
-4.727	6.5
-4.733	7.2
-4.738	7.6
-4.743	8.5
-4.748	9.8
-4.754	10.0
-4.759	9.3
-4.764	8.6
-4.770	7.8
-4.775	6.8
-4.780	5.5
-4.786	4.7
-4.791	4.3
-4.796	4.4
-4.802	5.2
-4.807	6.0
-4.812	6.5
-4.818	7.1
-4.823	7.7
-4.828	7.9
-4.833	7.5
-4.839	7.1
-4.844	6.6
-4.849	5.6
-4.855	4.7
-4.860	4.1
-4.865	3.7
-4.871	3.7
-4.876	4.1
-4.881	4.8
-4.887	5.2
-4.892	5.6
-4.897	6.0
-4.902	6.2
-4.908	6.0
-4.913	5.6
-4.918	5.0
-4.924	4.5
-4.929	3.8
-4.934	3.4
-4.940	3.0
-4.945	3.0
-4.950	3.4
-4.956	3.8
-4.961	4.0
-4.966	4.1
-4.971	4.2
-4.977	4.2
-4.982	4.2
-4.987	4.2
-4.993	3.8
-4.998	3.4
-5.003	3.0
-5.009	2.7
-5.014	2.6
-5.019	2.6
-5.025	2.7
-5.030	2.9
-5.035	2.9
-5.040	3.1
-5.046	3.1
-5.051	3.1
-5.056	3.1
-5.062	3.1
-5.067	2.8
-5.072	2.5
-5.078	2.2
-5.083	2.0
-5.088	2.0
-5.094	2.0
-5.099	2.0
-5.104	2.0
-5.109	2.0
-5.115	2.1
-5.120	2.0
-5.125	2.0
-5.131	2.0
-5.136	1.9
-5.141	1.7
-5.147	1.6
-5.152	1.3
-5.157	1.3
-5.162	1.3
-5.168	1.3
-5.173	1.3
-5.178	1.3
-5.184	1.2
-5.189	1.2
-5.194	1.2
-5.200	1.2
-5.205	1.2
-5.210	1.2
-5.216	1.0
-5.221	1.0
-5.226	0.9
-5.231	0.9
-5.237	0.9
-5.242	0.9
-5.247	0.9
-5.253	0.9
-5.258	0.8
-5.263	0.8
-5.269	0.8
-5.274	0.8
-5.279	0.8
-5.284	0.8
-5.290	0.7
-5.295	0.7
-5.300	0.7
-5.306	0.7
-5.311	0.6
-5.316	0.6
-5.322	0.6
-5.327	0.6
-5.332	0.6
-5.337	0.6
-5.343	0.6
-5.348	0.6
-5.353	0.5
-5.359	0.5
-5.364	0.5
-5.369	0.5
-5.375	0.5
-5.380	0.5
-5.385	0.5
-5.390	0.5
-5.396	0.5
-5.401	0.5
-5.406	0.5
-5.412	0.5
-5.417	0.5
-5.422	0.5
-5.428	0.4
-5.433	0.4
-5.438	0.4
-5.443	0.4
-5.449	0.4
-5.454	0.4
