&a / °	I1 / %
-3.429	16.6
-3.434	15.1
-3.440	13.0
-3.445	11.3
-3.450	10.7
-3.456	11.4
-3.461	13.1
-3.466	15.5
-3.472	17.5
-3.477	17.9
-3.482	17.4
-3.488	17.7
-3.493	19.5
-3.498	22.0
-3.504	23.2
-3.509	22.0
-3.514	19.0
-3.520	17.1
-3.525	16.7
-3.530	16.8
-3.536	16.4
-3.541	15.0
-3.546	12.8
-3.552	11.0
-3.557	10.2
-3.562	10.8
-3.568	12.7
-3.573	15.5
-3.578	17.5
-3.584	17.5
-3.589	16.9
-3.594	17.4
-3.600	19.8
-3.605	23.2
-3.610	24.3
-3.616	21.5
-3.621	18.1
-3.626	16.6
-3.632	16.6
-3.637	16.6
-3.642	15.6
-3.647	13.4
-3.653	11.2
-3.658	10.0
-3.663	10.1
-3.669	11.7
-3.674	14.7
-3.679	17.3
-3.685	17.7
-3.690	16.8
-3.695	16.8
-3.701	19.2
-3.706	23.1
-3.711	24.7
-3.717	21.6
-3.722	18.1
-3.727	16.7
-3.733	16.9
-3.738	16.9
-3.743	15.5
-3.749	12.8
-3.754	10.7
-3.759	9.8
-3.765	10.2
-3.770	12.2
-3.775	15.5
-3.781	17.5
-3.786	17.1
-3.791	16.0
-3.797	16.7
-3.802	20.1
-3.807	23.8
-3.813	22.8
-3.818	18.9
-3.823	16.7
-3.829	16.6
-3.834	17.0
-3.839	16.0
-3.844	13.2
-3.850	10.8
-3.855	9.5
-3.860	9.6
-3.866	11.6
-3.871	15.1
-3.876	17.4
-3.882	17.1
-3.887	16.0
-3.892	16.9
-3.898	20.6
-3.903	24.7
-3.908	22.9
-3.914	18.6
-3.919	15.9
-3.924	15.5
-3.930	15.9
-3.935	14.9
-3.940	12.2
-3.946	10.0
-3.951	8.9
-3.956	9.4
-3.962	11.8
-3.967	15.2
-3.972	16.6
-3.978	15.9
-3.983	15.5
-3.988	17.9
-3.994	22.8
-3.999	24.5
-4.004	20.6
-4.009	17.1
-4.015	16.2
-4.020	17.0
-4.025	16.6
-4.031	13.8
-4.036	10.9
-4.041	9.3
-4.047	9.0
-4.052	10.6
-4.057	13.9
-4.063	16.0
-4.068	15.8
-4.073	15.1
-4.079	17.1
-4.084	21.6
-4.089	23.2
-4.095	19.6
-4.100	16.5
-4.105	15.7
-4.111	16.5
-4.116	15.9
-4.121	13.2
-4.127	10.6
-4.132	9.2
-4.137	9.5
-4.143	11.7
-4.148	14.8
-4.153	16.0
-4.158	15.1
-4.164	14.8
-4.169	17.6
-4.174	22.5
-4.180	22.7
-4.185	18.7
-4.190	16.2
-4.196	16.2
-4.201	16.8
-4.206	15.0
-4.212	11.8
-4.217	9.5
-4.222	8.8
-4.228	10.0
-4.233	12.9
-4.238	14.8
-4.244	14.5
-4.249	13.7
-4.254	15.7
-4.260	20.3
-4.265	22.1
-4.270	19.0
-4.275	16.1
-4.281	15.6
-4.286	16.3
-4.291	15.0
-4.297	12.2
-4.302	9.8
-4.307	8.8
-4.313	9.7
-4.318	12.2
-4.323	14.2
-4.329	14.0
-4.334	13.1
-4.339	14.7
-4.345	19.0
-4.350	20.9
-4.355	18.1
-4.361	15.5
-4.366	15.1
-4.371	15.0
-4.377	13.1
-4.382	10.5
-4.387	8.7
-4.392	8.3
-4.398	9.5
-4.403	11.9
-4.408	13.3
-4.414	13.0
-4.419	13.0
-4.424	15.5
-4.430	18.7
-4.435	18.4
-4.440	15.6
-4.446	14.2
-4.451	14.5
-4.456	14.1
-4.462	12.0
-4.467	9.6
-4.472	8.4
-4.478	8.7
-4.483	10.2
-4.488	11.5
-4.493	11.5
-4.499	11.0
-4.504	11.9
-4.509	14.8
-4.515	16.4
-4.520	14.8
-4.525	13.2
-4.531	13.0
-4.536	12.8
-4.541	11.2
-4.547	9.1
-4.552	7.8
-4.557	7.6
-4.563	8.7
-4.568	10.3
-4.573	11.0
-4.578	10.8
-4.584	11.4
-4.589	13.1
-4.594	14.1
-4.600	13.0
-4.605	11.7
-4.610	11.3
-4.616	10.9
-4.621	9.6
-4.626	8.0
-4.632	7.0
-4.637	7.0
-4.642	7.8
-4.648	9.0
-4.653	9.5
-4.658	9.7
-4.663	10.5
-4.669	12.0
-4.674	12.3
-4.679	11.2
-4.685	10.2
-4.690	9.8
-4.695	9.2
-4.701	7.8
-4.706	6.4
-4.711	5.6
-4.717	5.7
-4.722	6.8
-4.727	7.5
-4.733	7.5
-4.738	7.5
-4.743	8.5
-4.748	9.6
-4.754	9.6
-4.759	8.8
-4.764	8.1
-4.770	7.7
-4.775	7.0
-4.780	6.0
-4.786	5.2
-4.791	4.8
-4.796	5.3
-4.802	6.0
-4.807	6.4
-4.812	6.4
-4.818	6.9
-4.823	7.4
-4.828	7.4
-4.833	7.0
-4.839	6.6
-4.844	6.4
-4.849	5.7
-4.855	5.0
-4.860	4.5
-4.865	4.1
-4.871	4.2
-4.876	4.7
-4.881	5.1
-4.887	5.2
-4.892	5.6
-4.897	5.9
-4.902	5.9
-4.908	5.6
-4.913	5.1
-4.918	4.8
-4.924	4.4
-4.929	4.0
-4.934	3.6
-4.940	3.5
-4.945	3.6
-4.950	3.8
-4.956	4.0
-4.961	4.1
-4.966	4.1
-4.971	4.1
-4.977	4.1
-4.982	4.1
-4.987	4.0
-4.993	3.8
-4.998	3.5
-5.003	3.1
-5.009	2.9
-5.014	2.9
-5.019	2.9
-5.025	2.9
-5.030	3.0
-5.035	3.0
-5.040	3.1
-5.046	3.1
-5.051	3.1
-5.056	3.1
-5.062	3.1
-5.067	2.9
-5.072	2.6
-5.078	2.3
-5.083	2.2
-5.088	2.2
-5.094	2.2
-5.099	2.2
-5.104	2.2
-5.109	2.2
-5.115	2.2
-5.120	2.2
-5.125	2.2
-5.131	2.0
-5.136	2.0
-5.141	1.8
-5.147	1.6
-5.152	1.5
-5.157	1.5
-5.162	1.5
-5.168	1.4
-5.173	1.4
-5.178	1.4
-5.184	1.4
-5.189	1.4
-5.194	1.4
-5.200	1.4
-5.205	1.4
-5.210	1.3
-5.216	1.2
-5.221	1.1
-5.226	1.0
-5.231	1.0
-5.237	1.0
-5.242	1.0
-5.247	1.0
-5.253	1.0
-5.258	1.0
-5.263	1.0
-5.269	0.9
-5.274	0.9
-5.279	0.9
-5.284	0.9
-5.290	0.8
-5.295	0.8
-5.300	0.7
-5.306	0.7
-5.311	0.7
-5.316	0.7
-5.322	0.7
-5.327	0.7
-5.332	0.7
-5.337	0.6
-5.343	0.6
-5.348	0.6
-5.353	0.6
-5.359	0.6
-5.364	0.6
-5.369	0.6
-5.375	0.6
-5.380	0.6
-5.385	0.6
-5.390	0.6
-5.396	0.6
-5.401	0.6
-5.406	0.6
-5.412	0.6
-5.417	0.6
-5.422	0.6
-5.428	0.6
-5.433	0.6
-5.438	0.6
-5.443	0.6
-5.449	0.6
-5.454	0.6
